item_name,category_name,item_price_in_php,stocks
"FSP FlexGuru Pro 500watts PSU, gold",Psu,4950.0,1
"FSP Hydro G Pro 750watts PSU, gold, full modular, ATX3.0 PCIE5",Psu,6350.0,4
"FSP Hydro G Pro 850watts PSU, gold, full modular, ATX3.0 PCIE5",Psu,6899.0,3
"FSP Hydro G Pro 1000watts PSU, gold, full modular, ATX3.0 PCIE5",Psu,8125.0,1
"FSP Hydro G Pro 1200watts PSU, gold, full modular, ATX3.0 PCIE5",Psu,9650.0,1
"FSP HV Pro 85+ 550watts PSU, bronze, ATX3.0",Psu,2480.0,0
"FSP HV Pro 85+ 650watts PSU, bronze, ATX3.0",Psu,2699.0,0
"FSP Hydro GT Pro 1000watts PSU, gold, semi modular",Psu,6799.0,1
"FSP Vita GM 750watts PSU, gold, full modular, ATX3.1 PCIE5.1",Psu,6580.0,4
"FSP Vita GM 850watts PSU, gold, full modular, ATX3.1 PCIE5.1",Psu,7125.0,3
"FSP Vita GM 1000watts PSU, gold, full modular, ATX3.1 PCIE5.1",Psu,7899.0,1
"FSP Hydro Ti Pro 850watts PSU, titanium, full modular, ATX3.0 PCIE5",Psu,11350.0,1
"FSP Hydro Ti Pro 1000watts PSU, titanium, full modular, ATX3.0 PCIE5",Psu,13350.0,2
"MSI MPG A850G 850watts PSU, gold, full modular, ATX3.0, pn: MPG A850G PCIE5",Psu,7899.0,3
"MSI MPG A1000G 1000watts PSU, gold, full modular, ATX3.0, pn: MPG A1000G PCIE5",Psu,8599.0,1
"MSI MAG A550BN 550watts PSU, bronze, pn: MAG A550BN",Psu,2680.0,0
"MSI MAG A650BN 650watts PSU, bronze, pn: MAG A650BN",Psu,2950.0,6
"MSI MAG A750BN 750watts PSU, bronze, pn: MAG A750BN PCIE5",Psu,3799.0,11
"Phanteks AMP GH, 750watts PSU, black, gold, full modular, ATX 3.1 PCIE5.1, pn: PH-P750GH_BK01_US",Psu,4799.0,0
"Phanteks AMP GH, 750watts PSU, white, gold, full modular, ATX 3.1 PCIE5.1, pn: PH-P750GH_WT01_US",Psu,5250.0,0
"Phanteks AMP GH, 850watts PSU, black, gold, full modular, ATX 3.1 PCIE5.1, pn: PH-P850GH_BK01_US",Psu,5699.0,0
"Phanteks AMP GH, 850watts PSU, white, gold, full modular, ATX 3.1 PCIE5.1, pn: PH-P850GH_WT01_US",Psu,6150.0,0
"Phanteks AMP GH, 1000watts PSU, black, platinum, full modular, ATX 3.1 PCIE5.1, pn: PH-P1000GH_BK01_US",Psu,7099.0,0
