item_name,category_name,item_price_in_php,stocks
"NZXT N7 B650E white, AM5, ATX, 4*ddr5, WiFi6, pn: N7-B65XT-W1",Motherboard,19499.0,0
"Asus ROG Maximus Z890 Extreme, LGA1851, ATX, 4*ddr5, WiFi7",Motherboard,68999.0,0
"Asus ROG Maximus Z890 Hero, LGA1851, ATX, 4*ddr5, WiFi7",Motherboard,45999.0,0
"Asus ROG Maximus Z890 Apex, LGA1851, ATX, 4*ddr5, WiFi7",Motherboard,45999.0,0
"Asus ROG Strix Z890-A Gaming WiFi, LGA1851, ATX, 4*ddr5, WiFi7",Motherboard,28999.0,0
"Asus ROG Strix Z890-E Gaming WiFi, LGA1851, ATX, 4*ddr5, WiFi7",Motherboard,34899.0,0
"Asus ROG Strix Z890-F Gaming WiFi, LGA1851, ATX, 4*ddr5, WiFi7",Motherboard,30999.0,0
"Asus ROG Strix Z890-I Gaming WiFi, LGA1851, ITX, 2*ddr5, WiFi7",Motherboard,33750.0,0
"Asus TUF Gaming Z890 Pro WiFi, LGA1851, ATX, 4*ddr5",Motherboard,24099.0,0
"Asus TUF Gaming Z890 Plus WiFi, LGA1851, ATX, 4*ddr5",Motherboard,23350.0,0
"Asus Prime Z890-P WiFi-CSM, LGA1851, ATX, 4*ddr5",Motherboard,19199.0,0
"Asus TUF Gaming B650M-E WiFi, AM5, mATX, 4*ddr5",Motherboard,12599.0,0
"MSI MPG Z890 Carbon WiFi, LGA1851, ATX, 4*ddr5",Motherboard,31499.0,0
"MSI MAG Z890 Tomahawk WiFi, LGA1851, ATX, 4*ddr5",Motherboard,20999.0,0
"MSI Pro Z890-P WiFi, LGA1851, ATX, 4*ddr5",Motherboard,15799.0,0
"MSI Z890 Gaming Plus WiFi, LGA1851, ATX, 4*ddr5",Motherboard,17950.0,0
"Gigabyte Z890 Aorus Pro ICE, LGA1851, ATX, 4*ddr5, WiFi7",Motherboard,29699.0,0
"Gigabyte Z890 Aorus Elite WiFi7, LGA1851, ATX, 4*ddr5",Motherboard,18950.0,0
"Gigabyte Z890 Aorus Elite WiFi7 ICE, LGA1851, ATX, 4*ddr5",Motherboard,19550.0,0
"Gigabyte Z890M Aorus Elite WiFi7, LGA1851, mATX, 4*ddr5",Motherboard,15550.0,0
"Gigabyte Z890M Aorus Elite WiFi7 ICE, LGA1851, mATX, 4*ddr5",Motherboard,16199.0,0
"Gigabyte Z890I Aorus Ultra, LGA1851, ITX, 2*ddr5, WiFi7",Motherboard,23650.0,0
"Gigabyte Z890 Gaming X WiFi7, LGA1851, ATX, 4*ddr5",Motherboard,17550.0,0
"Gigabyte Z890M Gaming X, LGA1851, mATX, 4*ddr5",Motherboard,12199.0,0
"Gigabyte Z890 Aero G, LGA1851, ATX, 4*ddr5",Motherboard,23650.0,0
"Gigabyte Z890 Eagle WiFi7, LGA1851, ATX, 4*ddr5",Motherboard,16199.0,0
"ASRock B650 Steel Legend WiFi, AM5, ATX, 4*ddr5",Motherboard,14499.0,0
"ASRock B650I Lightning WiFi, AM5, ITX, 2*ddr5",Motherboard,12799.0,0
"Emaxx EMX-H610-PRO, LGA1700, mATX, 2*ddr4",Motherboard,3499.0,0
"Emaxx EMX-H610M-PRO, LGA1700, mATX, 2*ddr4",Motherboard,3499.0,0
"Asus Prime B550M-A, AM4, mATX, 4*ddr4",Motherboard,5299.0,0
"MSI B650M Gaming WiFi, AM5, mATX, 2*ddr5",Motherboard,8299.0,0
"Gigabyte X870E Aorus Pro, AM5, ATX, 4*ddr5, WiFi7",Motherboard,22150.0,0
"Gigabyte X870E Aorus Pro ICE, AM5, ATX, 4*ddr5, WiFi7",Motherboard,22499.0,0
"MSI MPG Z890 Edge Ti WiFi, LGA1851, ATX, 4*ddr5",Motherboard,26999.0,0
"Gigabyte B450M DS3H V3, AM4, mATX, 4*ddr4",Motherboard,3799.0,21
"Asus Prime B550M-K, AM4, mATX, 4*ddr4",Motherboard,4950.0,0
"Gigabyte Z890 Aorus Master, LGA1851, ATX, 4*ddr5, WiFi7",Motherboard,39999.0,0
"Gigabyte Z890 UD WiFi6E, LGA1851, ATX, 4*ddr5",Motherboard,14899.0,0
"ASRock B550M WiFi SE, AM4, mATX, 4*ddr4",Motherboard,5599.0,0
"ASRock B650M PG Lightning WiFi, AM5, mATX, 4*ddr5",Motherboard,8599.0,0
