item_name,category_name,item_price_in_php,stocks
"1tb Samsung T7 Shield ext SSD blue, portable ext drive, USB3.2, 1050mb/s, pn: MU-PE1T0R/WW",Storage,8680.0,0
"1tb Samsung T7 Shield ext SSD beige, portable ext drive, USB3.2, 1050mb/s, pn: MU-PE1T0K/WW",Storage,8680.0,0
"2tb Samsung T7 Shield ext SSD black, portable ext drive, USB3.2, 1050mb/s, pn: MU-PE2T0S/WW",Storage,14225.0,0
"1tb Samsung T9 ext SSD black, portable ext drive, USB3.2, 2000mb/s, pn: MU-PG1T0B/WW",Storage,7650.0,1
"2tb Samsung T9 ext SSD black, portable ext drive, USB3.2, 2000mb/s, pn: MU-PG2T0B/WW",Storage,12299.0,1
"1tb WD My Passport ext SSD blue, portable ext drive, USB-C 3.2 Type C to A, 1050mb/s, pn: WDBAGF0010BBL",Storage,5999.0,0
"1tb WD My Passport ext SSD gold, portable ext drive, USB-C 3.2 Type C to A, 1050mb/s, pn: WDBAGF0010BGD",Storage,5999.0,0
"1tb WD My Passport ext SSD grey, portable ext drive, USB-C 3.2 Type C to A, 1050mb/s, pn: WDBAGF0010BGY",Storage,5999.0,0
"2tb WD My Passport ext SSD blue, portable ext drive, USB-C 3.2 Type C to A, 1050mb/s, pn: WDBAGF0020BBL-WESN",Storage,9380.0,0
"2tb WD My Passport ext SSD silver, portable ext drive, USB-C 3.2 Type C to A, 1050mb/s, pn: WDBAGF0020BSL-WESN",Storage,9380.0,0
"2tb WD My Passport ext SSD grey, portable ext drive, USB-C 3.2 Type C to A, 1050mb/s, pn: WDBAGF0020BGY-WESN",Storage,9380.0,0
"2tb WD My Passport ext SSD red, portable ext drive, USB-C 3.2 Type C to A, 1050mb/s, pn: WDBAGF0020BRD-WESN",Storage,9380.0,0
"1tb Crucial X6 ext SSD, portable ext drive, USB-C 3.2 Type C, 800mb/s, pn: CT1000X6SSD9",Storage,4650.0,2
"2tb Crucial X6 ext SSD, portable ext drive, USB-C 3.2 Type C, 800mb/s, pn: CT2000X6SSD9",Storage,7250.0,1
"4tb Crucial X6 ext SSD, portable ext drive, USB-C 3.2 Type C, 800mb/s, pn: CT4000X6SSD9",Storage,14650.0,2
"2tb ADATA SC610 ext SSD, portable ext drive, USB3.2 TYPE A, 550mb/s, pn: SC610-2000G-CBK/RD",Storage,7280.0,1
"1tb Kingston XS2000 ext SSD, portable ext drive, USB-C 3.2 Type C, 2000mb/s, pn: SXS2000/1000G",Storage,5925.0,2
"2tb Kingston XS2000 ext SSD, portable ext drive, USB-C 3.2 Type C, 2000mb/s, pn: SXS2000/2000G",Storage,9899.0,1
"4tb Kingston XS2000 ext SSD, portable ext drive, USB-C 3.2 Type C, 2000mb/s, pn: SXS2000/4000G",Storage,14450.0,1
"1tb Kingston XS1000 ext SSD, portable ext drive, USB-C 3.2 Type C, 1050mb/s, pn: SXS1000/1000G",Storage,4680.0,2
"2tb Kingston XS1000 ext SSD, portable ext drive, USB-C 3.2 Type C, 1050mb/s, pn: SXS1000/2000G",Storage,6999.0,1
"512gb Patriot Transporter Lite ext SSD, portable ext drive, USB-C 3.2 Type C, 1000mb/s, pn: PTPL512GPEC",Storage,2880.0,1
"512gb Patriot Transporter ext SSD, portable ext drive, USB-C 3.2 Type C, 1000mb/s, pn: PTP512GPEC",Storage,2999.0,4
"1tb Patriot Transporter ext SSD, portable ext drive, USB-C 3.2 Type C, 1000mb/s, pn: PTP1TBPEC",Storage,4799.0,3
"WD Passport 1tb black, portable ext hdd, pn: WDBYVG0010BBK",Storage,3350.0,2
"WD Passport 1tb red, portable ext hdd, pn: WDBYVG0010BRD",Storage,3350.0,5
"WD Passport 1tb blue, portable ext hdd, pn: WDBYVG0010BBL",Storage,3350.0,2
"WD Passport 1tb white, portable ext hdd, pn: WDBYVG0010BWT",Storage,3350.0,3
"WD Passport 2tb black, portable ext hdd, pn: WDBYVG0020BBK",Storage,4125.0,5
"WD Passport 2tb red, portable ext hdd, pn: WDBYVG0020BRD",Storage,4125.0,1
"WD Passport 2tb blue, portable ext hdd, pn: WDBYVG0020BBL",Storage,4125.0,0
"WD Passport 4tb black, portable ext hdd, pn: WDBPKJ0040BBK",Storage,6350.0,6
"WD Passport 4tb red, portable ext hdd, pn: WDBPKJ0040BRD",Storage,6350.0,3
"WD Passport 4tb blue, portable ext hdd, pn: WDBPKJ0040BBL",Storage,6350.0,3
"WD MyBook 8tb, 3.5, ext hdd, pn: WDBBGB0080HBK",Storage,10880.0,2
"WD MyBook 12tb 3.5 ext hdd, pn: WDBBGB0120HBK",Storage,14999.0,0
"WD MyBook 14tb 3.5 ext hdd, pn: WDBBGB0140HBK",Storage,16380.0,0
"WD MyBook 16tb 3.5 ext hdd, pn: WDBBGB0160HBK",Storage,22125.0,0
"WD MyBook 18tb 3.5 ext hdd, pn: WDBBGB0180HBK",Storage,25850.0,0
