item_name,category_name,item_price_in_php,stocks
"16G MSI RTX 4060 Ti Gaming X Slim Black, pn: 912-V517-002",Gpu,29999.0,2
"MSI RTX 4080S SUPER Ventus 3X OC, pn: 912-V511-233",Gpu,65999.0,1
"MSI RTX 4080S SUPER Expert, pn: 912-V511-238",Gpu,70680.0,0
"MSI RTX 4080S SUPER Gaming X Slim, pn: 912-V511-231",Gpu,67950.0,0
"MSI RTX 4070S SUPER Ventus 2X OC Black, pn: 912-V513-641",Gpu,39750.0,0
"MSI RTX 4070S SUPER Ventus 2X OC White, pn: 912-V513-831",Gpu,39999.0,3
"MSI RTX 4070S SUPER Ventus 3X OC, pn: 912-V513-827",Gpu,40350.0,0
"MSI RTX 4070S SUPER Gaming X Slim Black, pn: 912-V513-631",Gpu,42850.0,1
"MSI RTX 4070S SUPER Gaming X Slim White, pn: 912-V513-632",Gpu,43180.0,2
"MSI RTX 4070S SUPER Gaming X Slim MLG, pn: 912-V513-667",Gpu,43699.0,1
"MSI RTX 4070S SUPER Gaming Slim World of Warcraft, pn: 912-V513-884",Gpu,47599.0,0
"MSI RTX 4070S Ti SUPER Ventus 2X OC, pn: 912-V513-628",Gpu,52950.0,2
"MSI RTX 4070S Ti SUPER Ventus 3X OC, pn: 912-V513-627",Gpu,54525.0,2
"MSI RTX 4070S Ti SUPER Gaming X Slim, pn: 912-V513-625",Gpu,55225.0,0
"MSI RTX 4070S Ti SUPER Expert, pn: 912-V513-683",Gpu,53750.0,2
"MSI RTX 4070S Ti SUPER Gaming Slim Stalker 2, pn: 912-V513-875",Gpu,56399.0,0
"Galax GTX 1650 EX-1 Click OC Plus, pn: 65SQL8DS93E1",Gpu,7799.0,34
"8G Galax RTX 3060 1-Click OC, pn: 36NSL8MD6OCC",Gpu,17899.0,160
"6G Galax RTX 3050 EX 1-Click OC, pn: 35NRLDMD9OEX",Gpu,10999.0,15
"Galax RTX 4070 Ti EX Gamer White V2 3X Fan, pn: 47IOM7MD8KWE",Gpu,46825.0,1
"Galax RTX 4070 EX Gamer Black 3X Fan, pn: 47NOM7MD7JEG",Gpu,33525.0,6
"8G Galax RTX 4060 Ti 1-Click OC, pn: 46ISL8MD8COC",Gpu,23950.0,2
"8G Galax RTX 4060 EX 1-Click OC, pn: 46NSL8MD8MEX",Gpu,18999.0,3
"Galax RTX 4080S SUPER SG 3X Fan, pn: 48SZM6MD9RSG",Gpu,67380.0,1
"Galax RTX 4070S SUPER 1-Click OC 2X V2 Black, pn: 47SOM7MDABCD",Gpu,36299.0,0
"Galax RTX 4070S SUPER EX Gamer 1-Click OC Black 3X Fan, pn: 47SOM7MD7JBK",Gpu,38399.0,0
"Galax RTX 4070S Ti SUPER EX Gamer 1-Click OC Black 3X Fan, pn: 47UZM6MD9BUP",Gpu,52125.0,1
